,time,attention,score,best_time
0,-0.19999999999999996,exo,0.5893170511080958,0.18500000000000005
1,-0.19499999999999995,exo,0.6047715965626412,0.18500000000000005
2,-0.18999999999999995,exo,0.5852261420171867,0.18500000000000005
3,-0.18500000000000005,exo,0.5902261420171868,0.18500000000000005
4,-0.18000000000000005,exo,0.5906806874717323,0.18500000000000005
5,-0.17500000000000004,exo,0.5297715965626412,0.18500000000000005
6,-0.17000000000000004,exo,0.5570443238353685,0.18500000000000005
7,-0.16500000000000004,exo,0.6011352329262777,0.18500000000000005
8,-0.16000000000000003,exo,0.5970443238353687,0.18500000000000005
9,-0.15500000000000003,exo,0.5320443238353686,0.18500000000000005
10,-0.15000000000000002,exo,0.5774988692899141,0.18500000000000005
11,-0.14500000000000002,exo,0.5334079601990049,0.18500000000000005
12,-0.14,exo,0.5947715965626413,0.18500000000000005
13,-0.135,exo,0.5688625056535503,0.18500000000000005
14,-0.13,exo,0.5679534147444595,0.18500000000000005
15,-0.125,exo,0.5974988692899139,0.18500000000000005
16,-0.12,exo,0.607498869289914,0.18500000000000005
17,-0.11499999999999999,exo,0.6238625056535503,0.18500000000000005
18,-0.10999999999999999,exo,0.6452261420171868,0.18500000000000005
19,-0.10499999999999998,exo,0.6156806874717322,0.18500000000000005
20,-0.09999999999999998,exo,0.6297715965626414,0.18500000000000005
21,-0.09499999999999997,exo,0.6061352329262777,0.18500000000000005
22,-0.08999999999999997,exo,0.5993170511080959,0.18500000000000005
23,-0.08499999999999996,exo,0.537498869289914,0.18500000000000005
24,-0.07999999999999996,exo,0.5674988692899141,0.18500000000000005
25,-0.07499999999999996,exo,0.6202261420171867,0.18500000000000005
26,-0.06999999999999995,exo,0.5856806874717322,0.18500000000000005
27,-0.06499999999999995,exo,0.6156806874717322,0.18500000000000005
28,-0.06000000000000005,exo,0.5870443238353686,0.18500000000000005
29,-0.05500000000000005,exo,0.6020443238353685,0.18500000000000005
30,-0.050000000000000044,exo,0.6297715965626414,0.18500000000000005
31,-0.04500000000000004,exo,0.6306806874717321,0.18500000000000005
32,-0.040000000000000036,exo,0.5638625056535504,0.18500000000000005
33,-0.03500000000000003,exo,0.6170443238353687,0.18500000000000005
34,-0.030000000000000027,exo,0.6320443238353686,0.18500000000000005
35,-0.025000000000000022,exo,0.5788625056535504,0.18500000000000005
36,-0.020000000000000018,exo,0.5970443238353684,0.18500000000000005
37,-0.015000000000000013,exo,0.5806806874717322,0.18500000000000005
38,-0.010000000000000009,exo,0.5902261420171868,0.18500000000000005
39,-0.0050000000000000044,exo,0.592498869289914,0.18500000000000005
40,0.0,exo,0.6020443238353685,0.18500000000000005
41,0.004999999999999893,exo,0.6065897783808232,0.18500000000000005
42,0.010000000000000009,exo,0.5793170511080958,0.18500000000000005
43,0.014999999999999902,exo,0.5784079601990049,0.18500000000000005
44,0.020000000000000018,exo,0.6302261420171869,0.18500000000000005
45,0.02499999999999991,exo,0.5479534147444595,0.18500000000000005
46,0.030000000000000027,exo,0.5765897783808231,0.18500000000000005
47,0.03499999999999992,exo,0.5861352329262777,0.18500000000000005
48,0.040000000000000036,exo,0.5911352329262776,0.18500000000000005
49,0.04499999999999993,exo,0.5997715965626413,0.18500000000000005
50,0.050000000000000044,exo,0.6179534147444594,0.18500000000000005
51,0.05499999999999994,exo,0.6343170511080959,0.18500000000000005
52,0.06000000000000005,exo,0.6579534147444595,0.18500000000000005
53,0.06499999999999995,exo,0.6734079601990048,0.18500000000000005
54,0.07000000000000006,exo,0.6761352329262776,0.18500000000000005
55,0.07499999999999996,exo,0.6379534147444594,0.18500000000000005
56,0.08000000000000007,exo,0.6165897783808232,0.18500000000000005
57,0.08499999999999996,exo,0.5961352329262777,0.18500000000000005
58,0.09000000000000008,exo,0.5384079601990049,0.18500000000000005
59,0.09499999999999997,exo,0.5997715965626412,0.18500000000000005
60,0.10000000000000009,exo,0.6047715965626412,0.18500000000000005
61,0.10499999999999998,exo,0.6261352329262777,0.18500000000000005
