,time,attention,score,best_time
0,-0.19999999999999996,exo,0.5404059249208503,1.775
1,-0.19499999999999995,exo,0.5300486205336952,1.775
2,-0.18999999999999995,exo,0.5141395296246042,1.775
3,-0.18500000000000005,exo,0.5779059249208502,1.775
4,-0.18000000000000005,exo,0.5107304387155134,1.775
5,-0.17500000000000004,exo,0.5669210764360019,1.775
6,-0.17000000000000004,exo,0.5065637720488467,1.775
7,-0.16500000000000004,exo,0.5130031659882406,1.775
8,-0.16000000000000003,exo,0.5585877431026683,1.775
9,-0.15500000000000003,exo,0.5286635006784262,1.775
10,-0.15000000000000002,exo,0.5453301673450928,1.775
11,-0.14500000000000002,exo,0.5089665309814564,1.775
12,-0.14,exo,0.5157847127996382,1.775
13,-0.135,exo,0.5180574400723655,1.775
14,-0.13,exo,0.5010119855269108,1.775
15,-0.125,exo,0.5055574400723655,1.775
16,-0.12,exo,0.5404059249208503,1.775
17,-0.11499999999999999,exo,0.544572591587517,1.775
18,-0.10999999999999999,exo,0.5619968340117594,1.775
19,-0.10499999999999998,exo,0.5426786521935776,1.775
20,-0.09999999999999998,exo,0.5190637720488467,1.775
21,-0.09499999999999997,exo,0.5267695612844867,1.775
22,-0.08999999999999997,exo,0.587754409769335,1.775
23,-0.08499999999999996,exo,0.57260289461782,1.775
24,-0.07999999999999996,exo,0.5313150158299411,1.775
25,-0.07499999999999996,exo,0.5059362279511533,1.775
26,-0.06999999999999995,exo,0.5063150158299412,1.775
27,-0.06499999999999995,exo,0.5407847127996381,1.775
28,-0.06000000000000005,exo,0.541163500678426,1.775
29,-0.05500000000000005,exo,0.5099728629579376,1.775
30,-0.050000000000000044,exo,0.5172998643147897,1.775
31,-0.04500000000000004,exo,0.5369968340117595,1.775
32,-0.040000000000000036,exo,0.5487392582541835,1.775
33,-0.03500000000000003,exo,0.5044210764360019,1.775
34,-0.030000000000000027,exo,0.50239710538218,1.775
35,-0.025000000000000022,exo,0.5066938037087291,1.775
36,-0.020000000000000018,exo,0.5077001356852102,1.775
37,-0.015000000000000013,exo,0.541542288557214,1.775
38,-0.010000000000000009,exo,0.5369968340117595,1.775
39,-0.0050000000000000044,exo,0.5001243781094528,1.775
40,0.0,exo,0.5574513794663049,1.775
41,0.004999999999999893,exo,0.5107304387155134,1.775
42,0.010000000000000009,exo,0.5506331976481229,1.775
43,0.014999999999999902,exo,0.556693803708729,1.775
44,0.020000000000000018,exo,0.5214665309814563,1.775
45,0.02499999999999991,exo,0.5012607417458164,1.775
46,0.030000000000000027,exo,0.538133197648123,1.775
47,0.03499999999999992,exo,0.5362392582541837,1.775
48,0.040000000000000036,exo,0.5669210764360019,1.775
49,0.04499999999999993,exo,0.5233604703753958,1.775
50,0.050000000000000044,exo,0.538133197648123,1.775
51,0.05499999999999994,exo,0.5646483491632746,1.775
52,0.06000000000000005,exo,0.5654059249208503,1.775
53,0.06499999999999995,exo,0.5025271370420625,1.775
54,0.07000000000000006,exo,0.5703301673450929,1.775
55,0.07499999999999996,exo,0.5396483491632745,1.775
56,0.08000000000000007,exo,0.5335877431026684,1.775
57,0.08499999999999996,exo,0.5188150158299412,1.775
58,0.09000000000000008,exo,0.5142695612844866,1.775
59,0.09499999999999997,exo,0.557072591587517,1.775
60,0.10000000000000009,exo,0.5226028946178201,1.775
61,0.10499999999999998,exo,0.5146483491632746,1.775
62,0.1100000000000001,exo,0.511866802351877,1.775
63,0.11499999999999999,exo,0.5092152872003618,1.775
64,0.1200000000000001,exo,0.5699513794663049,1.775
65,0.125,exo,0.5021483491632746,1.775
66,0.1299999999999999,exo,0.5152758932609679,1.775
67,0.135,exo,0.5289122568973316,1.775
68,0.1399999999999999,exo,0.5046698326549073,1.775
69,0.14500000000000002,exo,0.5077001356852102,1.775
70,0.1499999999999999,exo,0.5633819538670284,1.775
71,0.15500000000000003,exo,0.5345940750791497,1.775
72,0.15999999999999992,exo,0.567927408412483,1.775
73,0.16500000000000004,exo,0.5180574400723655,1.775
74,0.16999999999999993,exo,0.5214665309814562,1.775
75,0.17500000000000004,exo,0.505806196291271,1.775
76,0.17999999999999994,exo,0.5736092265943011,1.775
77,0.18500000000000005,exo,0.5421698326549073,1.775
78,0.18999999999999995,exo,0.5516395296246042,1.775
79,0.19500000000000006,exo,0.5323213478064224,1.775
80,0.19999999999999996,exo,0.5146483491632745,1.775
81,0.20500000000000007,exo,0.5563150158299411,1.775
82,0.20999999999999996,exo,0.5001243781094528,1.775
83,0.21500000000000008,exo,0.5297998643147895,1.775
84,0.21999999999999997,exo,0.5680574400723655,1.775
85,0.2250000000000001,exo,0.5532847127996382,1.775
86,0.22999999999999998,exo,0.5095940750791497,1.775
87,0.2350000000000001,exo,0.5157847127996382,1.775
88,0.24,exo,0.5167910447761195,1.775
89,0.2450000000000001,exo,0.5362392582541837,1.775
90,0.25,exo,0.5023971053821801,1.775
91,0.2549999999999999,exo,0.5782847127996381,1.775
92,0.26,exo,0.51489710538218,1.775
93,0.2649999999999999,exo,0.5006331976481231,1.775
94,0.27,exo,0.566163500678426,1.775
95,0.2749999999999999,exo,0.5445725915875169,1.775
96,0.28,exo,0.5724728629579376,1.775
97,0.2849999999999999,exo,0.5055574400723655,1.775
98,0.29000000000000004,exo,0.5474728629579376,1.775
99,0.29499999999999993,exo,0.5126243781094526,1.775
100,0.30000000000000004,exo,0.5013907734056987,1.775
101,0.30499999999999994,exo,0.5142695612844866,1.775
102,0.31000000000000005,exo,0.5540422885572139,1.775
103,0.31499999999999995,exo,0.5330789235639981,1.775
104,0.32000000000000006,exo,0.5199513794663049,1.775
105,0.32499999999999996,exo,0.5111092265943011,1.775
106,0.33000000000000007,exo,0.5334577114427861,1.775
107,0.33499999999999996,exo,0.5300486205336952,1.775
108,0.3400000000000001,exo,0.5160334690185436,1.775
109,0.345,exo,0.5237392582541837,1.775
110,0.3500000000000001,exo,0.5281546811397557,1.775
111,0.355,exo,0.5247455902306648,1.775
112,0.3600000000000001,exo,0.5455789235639982,1.775
113,0.365,exo,0.5311849841700588,1.775
114,0.3700000000000001,exo,0.5387607417458163,1.775
115,0.375,exo,0.5777758932609679,1.775
116,0.3799999999999999,exo,0.5111092265943011,1.775
117,0.385,exo,0.5482304387155134,1.775
118,0.3899999999999999,exo,0.5354816824966078,1.775
119,0.395,exo,0.5114880144730891,1.775
120,0.3999999999999999,exo,0.509724106739032,1.775
121,0.405,exo,0.5080789235639982,1.775
122,0.4099999999999999,exo,0.5222241067390321,1.775
123,0.41500000000000004,exo,0.5141395296246042,1.775
124,0.41999999999999993,exo,0.5103516508367255,1.775
125,0.42500000000000004,exo,0.5218453188602441,1.775
126,0.42999999999999994,exo,0.5080789235639982,1.775
127,0.43500000000000005,exo,0.5296698326549072,1.775
128,0.43999999999999995,exo,0.5398971053821799,1.775
129,0.44500000000000006,exo,0.5281546811397557,1.775
130,0.44999999999999996,exo,0.5599728629579376,1.775
131,0.45500000000000007,exo,0.5055574400723655,1.775
132,0.45999999999999996,exo,0.5077001356852102,1.775
133,0.4650000000000001,exo,0.5150271370420624,1.775
134,0.47,exo,0.5044210764360016,1.775
135,0.4750000000000001,exo,0.5637607417458164,1.775
136,0.48,exo,0.5188150158299412,1.775
137,0.4850000000000001,exo,0.5167910447761195,1.775
138,0.49,exo,0.5029059249208503,1.775
