,time,attention,score,best_time
0,-0.2,exo,0.5543478260869565,-0.325
1,-0.195,exo,0.5397233201581029,-0.325
2,-0.19,exo,0.5306324110671936,-0.325
3,-0.185,exo,0.5351778656126482,-0.325
4,-0.18,exo,0.5264822134387351,-0.325
5,-0.175,exo,0.516403162055336,-0.325
6,-0.17,exo,0.5037549407114625,-0.325
7,-0.165,exo,0.5130434782608695,-0.325
8,-0.16,exo,0.5039525691699605,-0.325
9,-0.155,exo,0.5120553359683795,-0.325
10,-0.15,exo,0.5086956521739131,-0.325
11,-0.145,exo,0.5124505928853755,-0.325
12,-0.14,exo,0.5211462450592885,-0.325
13,-0.135,exo,0.508893280632411,-0.325
14,-0.13,exo,0.50098814229249,-0.325
15,-0.125,exo,0.5,-0.325
16,-0.12,exo,0.5049407114624506,-0.325
17,-0.115,exo,0.5282608695652173,-0.325
18,-0.11,exo,0.5322134387351779,-0.325
19,-0.105,exo,0.5225296442687746,-0.325
20,-0.1,exo,0.5138339920948617,-0.325
21,-0.095,exo,0.5,-0.325
22,-0.09,exo,0.5043478260869565,-0.325
23,-0.085,exo,0.5102766798418973,-0.325
24,-0.08,exo,0.5043478260869565,-0.325
25,-0.075,exo,0.5102766798418973,-0.325
26,-0.07,exo,0.5148221343873518,-0.325
27,-0.065,exo,0.516798418972332,-0.325
28,-0.06,exo,0.5270750988142293,-0.325
29,-0.055,exo,0.5268774703557313,-0.325
30,-0.05,exo,0.5231225296442688,-0.325
31,-0.045,exo,0.5138339920948616,-0.325
32,-0.04,exo,0.5142292490118576,-0.325
33,-0.035,exo,0.5130434782608695,-0.325
34,-0.03,exo,0.5051383399209486,-0.325
35,-0.025,exo,0.5043478260869565,-0.325
36,-0.02,exo,0.5039525691699606,-0.325
37,-0.015,exo,0.5045454545454545,-0.325
38,-0.01,exo,0.500395256916996,-0.325
39,-0.005,exo,0.5047430830039525,-0.325
40,0.0,exo,0.5090909090909091,-0.325
41,0.005,exo,0.5047430830039525,-0.325
42,0.01,exo,0.508300395256917,-0.325
43,0.015,exo,0.5013833992094862,-0.325
44,0.02,exo,0.508300395256917,-0.325
45,0.025,exo,0.516403162055336,-0.325
46,0.03,exo,0.5316205533596838,-0.325
47,0.035,exo,0.5266798418972332,-0.325
48,0.04,exo,0.5537549407114624,-0.325
49,0.045,exo,0.5616600790513834,-0.325
50,0.05,exo,0.5656126482213439,-0.325
51,0.055,exo,0.5563241106719368,-0.325
52,0.06,exo,0.5628458498023715,-0.325
53,0.065,exo,0.558102766798419,-0.325
54,0.07,exo,0.5662055335968379,-0.325
55,0.075,exo,0.5624505928853756,-0.325
56,0.08,exo,0.567391304347826,-0.325
57,0.085,exo,0.567193675889328,-0.325
58,0.09,exo,0.566403162055336,-0.325
59,0.095,exo,0.557312252964427,-0.325
60,0.1,exo,0.5756916996047431,-0.325
61,0.105,exo,0.5618577075098813,-0.325
62,0.11,exo,0.5490118577075098,-0.325
63,0.115,exo,0.5529644268774703,-0.325
64,0.12,exo,0.557905138339921,-0.325
65,0.125,exo,0.5545454545454545,-0.325
66,0.13,exo,0.5531620553359684,-0.325
67,0.135,exo,0.5486166007905138,-0.325
68,0.14,exo,0.5541501976284585,-0.325
69,0.145,exo,0.5594861660079051,-0.325
70,0.15,exo,0.5527667984189722,-0.325
71,0.155,exo,0.5612648221343873,-0.325
72,0.16,exo,0.5662055335968379,-0.325
73,0.165,exo,0.5709486166007905,-0.325
74,0.17,exo,0.5754940711462451,-0.325
75,0.175,exo,0.5666007905138339,-0.325
76,0.18,exo,0.5669960474308301,-0.325
77,0.185,exo,0.5571146245059289,-0.325
78,0.19,exo,0.5624505928853755,-0.325
79,0.195,exo,0.5539525691699604,-0.325
80,0.2,exo,0.5442687747035573,-0.325
81,0.205,exo,0.5397233201581028,-0.325
82,0.21,exo,0.517786561264822,-0.325
83,0.215,exo,0.5045454545454545,-0.325
84,0.22,exo,0.5,-0.325
85,0.225,exo,0.5124505928853755,-0.325
86,0.23,exo,0.5213438735177865,-0.325
87,0.235,exo,0.5043478260869565,-0.325
88,0.24,exo,0.5013833992094862,-0.325
89,0.245,exo,0.5086956521739131,-0.325
90,0.25,exo,0.5100790513833993,-0.325
91,0.255,exo,0.5225296442687747,-0.325
92,0.26,exo,0.5221343873517788,-0.325
93,0.265,exo,0.5179841897233202,-0.325
94,0.27,exo,0.5187747035573123,-0.325
95,0.275,exo,0.5081027667984189,-0.325
96,0.28,exo,0.5043478260869565,-0.325
97,0.285,exo,0.5086956521739131,-0.325
98,0.29,exo,0.5043478260869565,-0.325
99,0.295,exo,0.5013833992094863,-0.325
100,0.3,exo,0.5039525691699605,-0.325
101,0.305,exo,0.5001976284584979,-0.325
102,0.31,exo,0.5185770750988142,-0.325
103,0.315,exo,0.509090909090909,-0.325
104,0.32,exo,0.5051383399209486,-0.325
105,0.325,exo,0.5027667984189723,-0.325
106,0.33,exo,0.5049407114624506,-0.325
107,0.335,exo,0.508102766798419,-0.325
108,0.34,exo,0.5041501976284584,-0.325
109,0.345,exo,0.5173913043478261,-0.325
110,0.35,exo,0.5260869565217391,-0.325
111,0.355,exo,0.5316205533596838,-0.325
112,0.36,exo,0.5266798418972332,-0.325
113,0.365,exo,0.5270750988142293,-0.325
114,0.37,exo,0.5254940711462451,-0.325
115,0.375,exo,0.5229249011857707,-0.325
116,0.38,exo,0.5183794466403162,-0.325
117,0.385,exo,0.5183794466403162,-0.325
118,0.39,exo,0.5219367588932806,-0.325
119,0.395,exo,0.5221343873517788,-0.325
120,0.4,exo,0.5209486166007904,-0.325
121,0.405,exo,0.517786561264822,-0.325
122,0.41,exo,0.5126482213438736,-0.325
123,0.415,exo,0.516403162055336,-0.325
124,0.42,exo,0.5268774703557312,-0.325
125,0.425,exo,0.516403162055336,-0.325
126,0.43,exo,0.5221343873517788,-0.325
127,0.435,exo,0.5217391304347826,-0.325
128,0.44,exo,0.5359683794466403,-0.325
129,0.445,exo,0.5452569169960475,-0.325
130,0.45,exo,0.5312252964426877,-0.325
131,0.455,exo,0.5136363636363637,-0.325
132,0.46,exo,0.5001976284584981,-0.325
133,0.465,exo,0.5045454545454546,-0.325
